date,sku_id,brand_id,category,segment_id,units_sold,seasonality_mult,event_effect
2022-06-09,WS-SS-002,WS,Cookware,SEG-06,17,1.0,1.0
2022-06-10,WS-SS-002,WS,Cookware,SEG-08,22,1.0,1.0
2022-06-11,WS-SS-002,WS,Cookware,SEG-01,22,1.0,1.0
2022-06-12,WS-SS-002,WS,Cookware,SEG-07,21,1.0,1.0
2022-06-13,WS-SS-002,WS,Cookware,SEG-01,20,1.0,1.0
2022-06-14,WS-SS-002,WS,Cookware,SEG-10,17,1.0,1.0
2022-06-15,WS-SS-002,WS,Cookware,SEG-02,16,1.0,1.0
2022-06-16,WS-SS-002,WS,Cookware,SEG-04,16,1.0,1.0
2022-06-17,WS-SS-002,WS,Cookware,SEG-06,20,1.0,1.0
2022-06-18,WS-SS-002,WS,Cookware,SEG-08,23,1.0,1.0
2022-06-19,WS-SS-002,WS,Cookware,SEG-07,20,1.0,1.0
2022-06-20,WS-SS-002,WS,Cookware,SEG-02,17,1.0,1.0
2022-06-21,WS-SS-002,WS,Cookware,SEG-04,15,1.0,1.0
2022-06-22,WS-SS-002,WS,Cookware,SEG-04,15,1.0,1.0
2022-06-23,WS-SS-002,WS,Cookware,SEG-01,18,1.0,1.0
2022-06-24,WS-SS-002,WS,Cookware,SEG-07,21,1.0,1.0
2022-06-25,WS-SS-002,WS,Cookware,SEG-08,25,1.0,1.0
2022-06-26,WS-SS-002,WS,Cookware,SEG-10,22,1.0,1.0
2022-06-27,WS-SS-002,WS,Cookware,SEG-02,18,1.0,1.0
2022-06-28,WS-SS-002,WS,Cookware,SEG-09,16,1.0,1.0
2022-06-29,WS-SS-002,WS,Cookware,SEG-01,18,1.0,1.0
2022-06-30,WS-SS-002,WS,Cookware,SEG-04,15,1.0,1.0
2022-07-01,WS-SS-002,WS,Cookware,SEG-01,19,1.0,1.0
2022-07-02,WS-SS-002,WS,Cookware,SEG-03,22,1.0,1.0
2022-07-03,WS-SS-002,WS,Cookware,SEG-03,24,1.0,1.0
2022-07-04,WS-SS-002,WS,Cookware,SEG-07,17,1.0,1.0
2022-07-05,WS-SS-002,WS,Cookware,SEG-07,14,1.0,1.0
2022-07-06,WS-SS-002,WS,Cookware,SEG-08,16,1.0,1.0
2022-07-07,WS-SS-002,WS,Cookware,SEG-06,17,1.0,1.0
2022-07-08,WS-SS-002,WS,Cookware,SEG-05,19,1.0,1.0
2022-07-09,WS-SS-002,WS,Cookware,SEG-10,22,1.0,1.0
2022-07-10,WS-SS-002,WS,Cookware,SEG-07,20,1.0,1.0
2022-07-11,WS-SS-002,WS,Cookware,SEG-03,19,1.0,1.0
2022-07-12,WS-SS-002,WS,Cookware,SEG-05,16,1.0,1.0
2022-07-13,WS-SS-002,WS,Cookware,SEG-07,16,1.0,1.0
2022-07-14,WS-SS-002,WS,Cookware,SEG-01,16,1.0,1.0
2022-07-15,WS-SS-002,WS,Cookware,SEG-06,20,1.0,1.0
2022-07-16,WS-SS-002,WS,Cookware,SEG-03,24,1.0,1.0
2022-07-17,WS-SS-002,WS,Cookware,SEG-03,22,1.0,1.0
2022-07-18,WS-SS-002,WS,Cookware,SEG-07,18,1.0,1.0
2022-07-19,WS-SS-002,WS,Cookware,SEG-04,15,1.0,1.0
2022-07-20,WS-SS-002,WS,Cookware,SEG-08,13,1.0,1.0
2022-07-21,WS-SS-002,WS,Cookware,SEG-05,20,1.0,1.0
2022-07-22,WS-SS-002,WS,Cookware,SEG-10,18,1.0,1.0
2022-07-23,WS-SS-002,WS,Cookware,SEG-01,20,1.0,1.0
2022-07-24,WS-SS-002,WS,Cookware,SEG-06,22,1.0,1.0
2022-07-25,WS-SS-002,WS,Cookware,SEG-02,16,1.0,1.0
2022-07-26,WS-SS-002,WS,Cookware,SEG-09,15,1.0,1.0
2022-07-27,WS-SS-002,WS,Cookware,SEG-09,17,1.0,1.0
2022-07-28,WS-SS-002,WS,Cookware,SEG-09,20,1.0,1.0
2022-07-29,WS-SS-002,WS,Cookware,SEG-01,20,1.0,1.0
2022-07-30,WS-SS-002,WS,Cookware,SEG-05,23,1.0,1.0
2022-07-31,WS-SS-002,WS,Cookware,SEG-03,22,1.0,1.0
2022-08-01,WS-SS-002,WS,Cookware,SEG-10,15,1.0,1.0
2022-08-02,WS-SS-002,WS,Cookware,SEG-01,16,1.0,1.0
2022-08-03,WS-SS-002,WS,Cookware,SEG-02,16,1.0,1.0
2022-08-04,WS-SS-002,WS,Cookware,SEG-06,17,1.0,1.0
2022-08-05,WS-SS-002,WS,Cookware,SEG-04,23,1.0,1.0
2022-08-06,WS-SS-002,WS,Cookware,SEG-03,20,1.0,1.0
2022-08-07,WS-SS-002,WS,Cookware,SEG-04,21,1.0,1.0
2022-08-08,WS-SS-002,WS,Cookware,SEG-08,15,1.0,1.0
2022-08-09,WS-SS-002,WS,Cookware,SEG-04,16,1.0,1.0
2022-08-10,WS-SS-002,WS,Cookware,SEG-09,15,1.0,1.0
2022-08-11,WS-SS-002,WS,Cookware,SEG-04,15,1.0,1.0
2022-08-12,WS-SS-002,WS,Cookware,SEG-01,21,1.0,1.0
2022-08-13,WS-SS-002,WS,Cookware,SEG-05,24,1.0,1.0
2022-08-14,WS-SS-002,WS,Cookware,SEG-06,23,1.0,1.0
2022-08-15,WS-SS-002,WS,Cookware,SEG-01,17,1.0,1.0
2022-08-16,WS-SS-002,WS,Cookware,SEG-04,16,1.0,1.0
2022-08-17,WS-SS-002,WS,Cookware,SEG-05,18,1.0,1.0
2022-08-18,WS-SS-002,WS,Cookware,SEG-01,17,1.0,1.0
2022-08-19,WS-SS-002,WS,Cookware,SEG-01,21,1.0,1.0
2022-08-20,WS-SS-002,WS,Cookware,SEG-06,22,1.0,1.0
2022-08-21,WS-SS-002,WS,Cookware,SEG-06,23,1.0,1.0
2022-08-22,WS-SS-002,WS,Cookware,SEG-03,17,1.0,1.0
2022-08-23,WS-SS-002,WS,Cookware,SEG-05,14,1.0,1.0
2022-08-24,WS-SS-002,WS,Cookware,SEG-02,16,1.0,1.0
2022-08-25,WS-SS-002,WS,Cookware,SEG-07,16,1.0,1.0
2022-08-26,WS-SS-002,WS,Cookware,SEG-10,17,1.0,1.0
2022-08-27,WS-SS-002,WS,Cookware,SEG-04,24,1.0,1.0
2022-08-28,WS-SS-002,WS,Cookware,SEG-01,20,1.0,1.0
2022-08-29,WS-SS-002,WS,Cookware,SEG-02,22,1.0,1.0
2022-08-30,WS-SS-002,WS,Cookware,SEG-04,14,1.0,1.0
2022-08-31,WS-SS-002,WS,Cookware,SEG-05,15,1.0,1.0
2022-09-01,WS-SS-002,WS,Cookware,SEG-06,18,1.0,1.0
2022-09-02,WS-SS-002,WS,Cookware,SEG-04,20,1.0,1.0
2022-09-03,WS-SS-002,WS,Cookware,SEG-06,25,1.0,1.0
2022-09-04,WS-SS-002,WS,Cookware,SEG-07,22,1.0,1.0
2022-09-05,WS-SS-002,WS,Cookware,SEG-01,17,1.0,1.0
2022-09-06,WS-SS-002,WS,Cookware,SEG-07,14,1.0,1.0
2022-09-07,WS-SS-002,WS,Cookware,SEG-02,18,1.0,1.0
2022-09-08,WS-SS-002,WS,Cookware,SEG-03,15,1.0,1.0
2022-09-09,WS-SS-002,WS,Cookware,SEG-08,21,1.0,1.0
2022-09-10,WS-SS-002,WS,Cookware,SEG-10,25,1.0,1.0
2022-09-11,WS-SS-002,WS,Cookware,SEG-03,21,1.0,1.0
2022-09-12,WS-SS-002,WS,Cookware,SEG-05,18,1.0,1.0
2022-09-13,WS-SS-002,WS,Cookware,SEG-07,15,1.0,1.0
2022-09-14,WS-SS-002,WS,Cookware,SEG-01,17,1.0,1.0
2022-09-15,WS-SS-002,WS,Cookware,SEG-02,13,1.0,1.0
2022-09-16,WS-SS-002,WS,Cookware,SEG-02,21,1.0,1.0
2022-09-17,WS-SS-002,WS,Cookware,SEG-07,24,1.0,1.0
2022-09-18,WS-SS-002,WS,Cookware,SEG-07,21,1.0,1.0
2022-09-19,WS-SS-002,WS,Cookware,SEG-01,18,1.0,1.0
2022-09-20,WS-SS-002,WS,Cookware,SEG-06,14,1.0,1.0
2022-09-21,WS-SS-002,WS,Cookware,SEG-02,13,1.0,1.0
2022-09-22,WS-SS-002,WS,Cookware,SEG-10,18,1.0,1.0
2022-09-23,WS-SS-002,WS,Cookware,SEG-04,22,1.0,1.0
2022-09-24,WS-SS-002,WS,Cookware,SEG-04,20,1.0,1.0
2022-09-25,WS-SS-002,WS,Cookware,SEG-08,20,1.0,1.0
2022-09-26,WS-SS-002,WS,Cookware,SEG-07,19,1.0,1.0
2022-09-27,WS-SS-002,WS,Cookware,SEG-01,17,1.0,1.0
2022-09-28,WS-SS-002,WS,Cookware,SEG-04,20,1.0,1.0
2022-09-29,WS-SS-002,WS,Cookware,SEG-09,19,1.0,1.0
2022-09-30,WS-SS-002,WS,Cookware,SEG-08,21,1.0,1.0
2022-10-01,WS-SS-002,WS,Cookware,SEG-06,29,1.3,1.0
2022-10-02,WS-SS-002,WS,Cookware,SEG-08,29,1.3,1.0
2022-10-03,WS-SS-002,WS,Cookware,SEG-04,26,1.3,1.0
2022-10-04,WS-SS-002,WS,Cookware,SEG-06,21,1.3,1.0
2022-10-05,WS-SS-002,WS,Cookware,SEG-10,21,1.3,1.0
2022-10-06,WS-SS-002,WS,Cookware,SEG-02,22,1.3,1.0
2022-10-07,WS-SS-002,WS,Cookware,SEG-05,24,1.3,1.0
2022-10-08,WS-SS-002,WS,Cookware,SEG-05,31,1.3,1.0
2022-10-09,WS-SS-002,WS,Cookware,SEG-01,29,1.3,1.0
2022-10-10,WS-SS-002,WS,Cookware,SEG-10,26,1.3,1.0
2022-10-11,WS-SS-002,WS,Cookware,SEG-08,21,1.3,1.0
2022-10-12,WS-SS-002,WS,Cookware,SEG-05,22,1.3,1.0
2022-10-13,WS-SS-002,WS,Cookware,SEG-05,22,1.3,1.0
2022-10-14,WS-SS-002,WS,Cookware,SEG-09,27,1.3,1.0
2022-10-15,WS-SS-002,WS,Cookware,SEG-02,30,1.3,1.0
2022-10-16,WS-SS-002,WS,Cookware,SEG-06,29,1.3,1.0
2022-10-17,WS-SS-002,WS,Cookware,SEG-07,25,1.3,1.0
2022-10-18,WS-SS-002,WS,Cookware,SEG-02,19,1.3,1.0
2022-10-19,WS-SS-002,WS,Cookware,SEG-04,23,1.3,1.0
2022-10-20,WS-SS-002,WS,Cookware,SEG-06,22,1.3,1.0
2022-10-21,WS-SS-002,WS,Cookware,SEG-09,25,1.3,1.0
2022-10-22,WS-SS-002,WS,Cookware,SEG-05,29,1.3,1.0
2022-10-23,WS-SS-002,WS,Cookware,SEG-04,29,1.3,1.0
2022-10-24,WS-SS-002,WS,Cookware,SEG-10,23,1.3,1.0
2022-10-25,WS-SS-002,WS,Cookware,SEG-09,22,1.3,1.0
2022-10-26,WS-SS-002,WS,Cookware,SEG-08,22,1.3,1.0
2022-10-27,WS-SS-002,WS,Cookware,SEG-03,24,1.3,1.027
2022-10-28,WS-SS-002,WS,Cookware,SEG-10,32,1.3,1.032
2022-10-29,WS-SS-002,WS,Cookware,SEG-10,32,1.3,1.037
2022-10-30,WS-SS-002,WS,Cookware,SEG-04,28,1.3,1.042
2022-10-31,WS-SS-002,WS,Cookware,SEG-02,21,1.3,1.049
2022-11-01,WS-SS-002,WS,Cookware,SEG-04,28,1.8,1.056
2022-11-02,WS-SS-002,WS,Cookware,SEG-07,34,1.8,1.065
2022-11-03,WS-SS-002,WS,Cookware,SEG-07,35,1.8,1.075
2022-11-04,WS-SS-002,WS,Cookware,SEG-03,35,1.8,1.114
2022-11-05,WS-SS-002,WS,Cookware,SEG-07,57,1.8,1.133
2022-11-06,WS-SS-002,WS,Cookware,SEG-09,46,1.8,1.155
2022-11-07,WS-SS-002,WS,Cookware,SEG-07,40,1.8,1.181
2022-11-08,WS-SS-002,WS,Cookware,SEG-10,42,1.8,1.211
2022-11-09,WS-SS-002,WS,Cookware,SEG-06,41,1.8,1.247
2022-11-10,WS-SS-002,WS,Cookware,SEG-02,42,1.8,1.289
2022-11-11,WS-SS-002,WS,Cookware,SEG-06,51,1.8,1.338
2022-11-12,WS-SS-002,WS,Cookware,SEG-03,63,1.8,1.396
2022-11-13,WS-SS-002,WS,Cookware,SEG-03,56,1.8,1.464
2022-11-14,WS-SS-002,WS,Cookware,SEG-07,52,1.8,1.572
2022-11-15,WS-SS-002,WS,Cookware,SEG-10,51,1.8,1.675
2022-11-16,WS-SS-002,WS,Cookware,SEG-06,52,1.8,1.797
2022-11-17,WS-SS-002,WS,Cookware,SEG-10,55,1.8,1.943
2022-11-18,WS-SS-002,WS,Cookware,SEG-05,74,1.8,2.118
2022-11-19,WS-SS-002,WS,Cookware,SEG-07,90,1.8,2.327
2022-11-20,WS-SS-002,WS,Cookware,SEG-03,102,1.8,2.606
2022-11-21,WS-SS-002,WS,Cookware,SEG-01,81,1.8,2.911
2022-11-22,WS-SS-002,WS,Cookware,SEG-03,98,1.8,3.279
2022-11-23,WS-SS-002,WS,Cookware,SEG-05,94,1.8,3.723
2022-11-24,WS-SS-002,WS,Cookware,SEG-05,127,1.8,4.262
2022-11-25,WS-SS-002,WS,Cookware,SEG-07,112,1.8,3.031
2022-11-26,WS-SS-002,WS,Cookware,SEG-04,73,1.8,1.621
2022-11-27,WS-SS-002,WS,Cookware,SEG-07,82,1.8,2.013
2022-11-28,WS-SS-002,WS,Cookware,SEG-08,82,1.8,2.478
2022-11-29,WS-SS-002,WS,Cookware,SEG-03,23,1.8,0.862
2022-11-30,WS-SS-002,WS,Cookware,SEG-08,30,1.8,0.966
2022-12-01,WS-SS-002,WS,Cookware,SEG-08,41,2.5,1.056
2022-12-02,WS-SS-002,WS,Cookware,SEG-05,60,2.5,1.108
2022-12-03,WS-SS-002,WS,Cookware,SEG-01,69,2.5,1.121
2022-12-04,WS-SS-002,WS,Cookware,SEG-02,68,2.5,1.136
2022-12-05,WS-SS-002,WS,Cookware,SEG-07,52,2.5,1.153
2022-12-06,WS-SS-002,WS,Cookware,SEG-02,44,2.5,1.171
2022-12-07,WS-SS-002,WS,Cookware,SEG-07,43,2.5,1.192
2022-12-08,WS-SS-002,WS,Cookware,SEG-02,47,2.5,1.215
2022-12-09,WS-SS-002,WS,Cookware,SEG-03,53,2.5,1.241
2022-12-10,WS-SS-002,WS,Cookware,SEG-03,80,2.5,1.27
2022-12-11,WS-SS-002,WS,Cookware,SEG-08,76,2.5,1.303
2022-12-12,WS-SS-002,WS,Cookware,SEG-07,63,2.5,1.34
2022-12-13,WS-SS-002,WS,Cookware,SEG-03,56,2.5,1.381
2022-12-14,WS-SS-002,WS,Cookware,SEG-07,67,2.5,1.427
2022-12-15,WS-SS-002,WS,Cookware,SEG-01,63,2.5,1.478
2022-12-16,WS-SS-002,WS,Cookware,SEG-08,77,2.5,1.536
2022-12-17,WS-SS-002,WS,Cookware,SEG-01,93,2.5,1.601
2022-12-18,WS-SS-002,WS,Cookware,SEG-09,89,2.5,1.701
2022-12-19,WS-SS-002,WS,Cookware,SEG-07,85,2.5,1.792
2022-12-20,WS-SS-002,WS,Cookware,SEG-09,73,2.5,1.896
2022-12-21,WS-SS-002,WS,Cookware,SEG-07,77,2.5,2.014
2022-12-22,WS-SS-002,WS,Cookware,SEG-05,97,2.5,2.151
2022-12-23,WS-SS-002,WS,Cookware,SEG-03,110,2.5,2.308
2022-12-24,WS-SS-002,WS,Cookware,SEG-08,147,2.5,2.491
2022-12-25,WS-SS-002,WS,Cookware,SEG-08,142,2.5,2.703
2022-12-26,WS-SS-002,WS,Cookware,SEG-03,46,2.5,1.025
2022-12-27,WS-SS-002,WS,Cookware,SEG-06,44,2.5,1.158
2022-12-28,WS-SS-002,WS,Cookware,SEG-09,50,2.5,1.314
2022-12-29,WS-SS-002,WS,Cookware,SEG-04,60,2.5,1.502
2022-12-30,WS-SS-002,WS,Cookware,SEG-10,92,2.5,1.737
2022-12-31,WS-SS-002,WS,Cookware,SEG-10,121,2.5,2.037
2023-01-01,WS-SS-002,WS,Cookware,SEG-03,60,1.0,2.426
2023-01-02,WS-SS-002,WS,Cookware,SEG-05,15,1.0,0.738
2023-01-03,WS-SS-002,WS,Cookware,SEG-01,14,1.0,0.816
2023-01-04,WS-SS-002,WS,Cookware,SEG-03,16,1.0,0.869
2023-01-05,WS-SS-002,WS,Cookware,SEG-06,17,1.0,0.939
2023-01-06,WS-SS-002,WS,Cookware,SEG-08,20,1.0,0.959
2023-01-07,WS-SS-002,WS,Cookware,SEG-09,28,1.0,1.0
2023-01-08,WS-SS-002,WS,Cookware,SEG-08,24,1.0,1.0
2023-01-09,WS-SS-002,WS,Cookware,SEG-09,19,1.0,1.0
2023-01-10,WS-SS-002,WS,Cookware,SEG-07,18,1.0,1.0
2023-01-11,WS-SS-002,WS,Cookware,SEG-06,16,1.0,1.0
2023-01-12,WS-SS-002,WS,Cookware,SEG-07,19,1.0,1.0
2023-01-13,WS-SS-002,WS,Cookware,SEG-05,19,1.0,1.0
2023-01-14,WS-SS-002,WS,Cookware,SEG-06,23,1.0,1.0
2023-01-15,WS-SS-002,WS,Cookware,SEG-08,24,1.0,1.0
2023-01-16,WS-SS-002,WS,Cookware,SEG-10,15,1.0,1.0
2023-01-17,WS-SS-002,WS,Cookware,SEG-03,20,1.0,1.0
2023-01-18,WS-SS-002,WS,Cookware,SEG-02,18,1.0,1.0
2023-01-19,WS-SS-002,WS,Cookware,SEG-07,16,1.0,1.0
2023-01-20,WS-SS-002,WS,Cookware,SEG-02,25,1.0,1.0
2023-01-21,WS-SS-002,WS,Cookware,SEG-02,30,1.0,1.0
2023-01-22,WS-SS-002,WS,Cookware,SEG-05,23,1.0,1.0
2023-01-23,WS-SS-002,WS,Cookware,SEG-04,18,1.0,1.0
2023-01-24,WS-SS-002,WS,Cookware,SEG-04,20,1.0,1.0
2023-01-25,WS-SS-002,WS,Cookware,SEG-05,17,1.0,1.0
2023-01-26,WS-SS-002,WS,Cookware,SEG-02,19,1.0,1.0
2023-01-27,WS-SS-002,WS,Cookware,SEG-06,23,1.0,1.0
2023-01-28,WS-SS-002,WS,Cookware,SEG-03,25,1.0,1.0
2023-01-29,WS-SS-002,WS,Cookware,SEG-03,23,1.0,1.027
2023-01-30,WS-SS-002,WS,Cookware,SEG-07,18,1.0,1.037
2023-01-31,WS-SS-002,WS,Cookware,SEG-02,18,1.0,1.076
2023-02-01,WS-SS-002,WS,Cookware,SEG-02,19,1.0,1.101
2023-02-02,WS-SS-002,WS,Cookware,SEG-03,19,1.0,1.135
2023-02-03,WS-SS-002,WS,Cookware,SEG-01,23,1.0,1.179
2023-02-04,WS-SS-002,WS,Cookware,SEG-10,31,1.0,1.239
2023-02-05,WS-SS-002,WS,Cookware,SEG-06,26,1.0,1.318
2023-02-06,WS-SS-002,WS,Cookware,SEG-06,25,1.0,1.423
2023-02-07,WS-SS-002,WS,Cookware,SEG-05,31,1.0,1.562
2023-02-08,WS-SS-002,WS,Cookware,SEG-05,29,1.0,1.748
2023-02-09,WS-SS-002,WS,Cookware,SEG-04,35,1.0,1.996
2023-02-10,WS-SS-002,WS,Cookware,SEG-08,48,1.0,2.325
2023-02-11,WS-SS-002,WS,Cookware,SEG-03,67,1.0,2.764
2023-02-12,WS-SS-002,WS,Cookware,SEG-02,81,1.0,3.347
2023-02-13,WS-SS-002,WS,Cookware,SEG-02,40,1.0,2.017
2023-02-14,WS-SS-002,WS,Cookware,SEG-01,41,1.0,2.459
2023-02-15,WS-SS-002,WS,Cookware,SEG-05,14,1.0,0.846
2023-02-16,WS-SS-002,WS,Cookware,SEG-04,19,1.0,0.921
2023-02-17,WS-SS-002,WS,Cookware,SEG-05,18,1.0,0.959
2023-02-18,WS-SS-002,WS,Cookware,SEG-01,25,1.0,1.0
2023-02-19,WS-SS-002,WS,Cookware,SEG-02,23,1.0,1.0
2023-02-20,WS-SS-002,WS,Cookware,SEG-02,18,1.0,1.0
2023-02-21,WS-SS-002,WS,Cookware,SEG-03,17,1.0,1.0
2023-02-22,WS-SS-002,WS,Cookware,SEG-04,16,1.0,1.0
2023-02-23,WS-SS-002,WS,Cookware,SEG-02,19,1.0,1.0
2023-02-24,WS-SS-002,WS,Cookware,SEG-07,19,1.0,1.0
2023-02-25,WS-SS-002,WS,Cookware,SEG-05,27,1.0,1.0
2023-02-26,WS-SS-002,WS,Cookware,SEG-10,23,1.0,1.0
2023-02-27,WS-SS-002,WS,Cookware,SEG-08,19,1.0,1.0
2023-02-28,WS-SS-002,WS,Cookware,SEG-10,16,1.0,1.0
2023-03-01,WS-SS-002,WS,Cookware,SEG-01,19,1.0,1.0
2023-03-02,WS-SS-002,WS,Cookware,SEG-07,17,1.0,1.0
2023-03-03,WS-SS-002,WS,Cookware,SEG-04,19,1.0,1.0
2023-03-04,WS-SS-002,WS,Cookware,SEG-09,27,1.0,1.0
2023-03-05,WS-SS-002,WS,Cookware,SEG-06,21,1.0,1.0
2023-03-06,WS-SS-002,WS,Cookware,SEG-06,19,1.0,1.0
2023-03-07,WS-SS-002,WS,Cookware,SEG-10,18,1.0,1.0
2023-03-08,WS-SS-002,WS,Cookware,SEG-07,18,1.0,1.0
2023-03-09,WS-SS-002,WS,Cookware,SEG-03,21,1.0,1.0
2023-03-10,WS-SS-002,WS,Cookware,SEG-09,20,1.0,1.0
2023-03-11,WS-SS-002,WS,Cookware,SEG-10,25,1.0,1.0
2023-03-12,WS-SS-002,WS,Cookware,SEG-04,23,1.0,1.0
2023-03-13,WS-SS-002,WS,Cookware,SEG-05,20,1.0,1.0
2023-03-14,WS-SS-002,WS,Cookware,SEG-03,19,1.0,1.0
2023-03-15,WS-SS-002,WS,Cookware,SEG-09,17,1.0,1.0
2023-03-16,WS-SS-002,WS,Cookware,SEG-08,18,1.0,1.0
2023-03-17,WS-SS-002,WS,Cookware,SEG-04,19,1.0,1.0
2023-03-18,WS-SS-002,WS,Cookware,SEG-08,25,1.0,1.0
2023-03-19,WS-SS-002,WS,Cookware,SEG-04,22,1.0,1.0
2023-03-20,WS-SS-002,WS,Cookware,SEG-01,20,1.0,1.0
2023-03-21,WS-SS-002,WS,Cookware,SEG-09,17,1.0,1.0
2023-03-22,WS-SS-002,WS,Cookware,SEG-02,17,1.0,1.0
2023-03-23,WS-SS-002,WS,Cookware,SEG-05,16,1.0,1.0
2023-03-24,WS-SS-002,WS,Cookware,SEG-10,18,1.0,1.0
2023-03-25,WS-SS-002,WS,Cookware,SEG-02,29,1.0,1.0
2023-03-26,WS-SS-002,WS,Cookware,SEG-10,23,1.0,1.0
2023-03-27,WS-SS-002,WS,Cookware,SEG-05,20,1.0,1.0
2023-03-28,WS-SS-002,WS,Cookware,SEG-01,16,1.0,1.0
2023-03-29,WS-SS-002,WS,Cookware,SEG-01,19,1.0,1.0
2023-03-30,WS-SS-002,WS,Cookware,SEG-07,19,1.0,1.0
2023-03-31,WS-SS-002,WS,Cookware,SEG-08,20,1.0,1.027
2023-04-01,WS-SS-002,WS,Cookware,SEG-09,24,1.0,1.03
2023-04-02,WS-SS-002,WS,Cookware,SEG-04,22,1.0,1.033
2023-04-03,WS-SS-002,WS,Cookware,SEG-01,20,1.0,1.036
2023-04-04,WS-SS-002,WS,Cookware,SEG-05,18,1.0,1.039
2023-04-05,WS-SS-002,WS,Cookware,SEG-07,18,1.0,1.043
2023-04-06,WS-SS-002,WS,Cookware,SEG-10,21,1.0,1.047
2023-04-07,WS-SS-002,WS,Cookware,SEG-08,21,1.0,1.051
2023-04-08,WS-SS-002,WS,Cookware,SEG-06,24,1.0,1.056
2023-04-09,WS-SS-002,WS,Cookware,SEG-10,25,1.0,1.061
2023-04-10,WS-SS-002,WS,Cookware,SEG-07,18,1.0,1.067
2023-04-11,WS-SS-002,WS,Cookware,SEG-02,20,1.0,1.073
2023-04-12,WS-SS-002,WS,Cookware,SEG-04,19,1.0,1.08
2023-04-13,WS-SS-002,WS,Cookware,SEG-03,19,1.0,1.087
2023-04-14,WS-SS-002,WS,Cookware,SEG-01,22,1.0,1.095
2023-04-15,WS-SS-002,WS,Cookware,SEG-01,30,1.0,1.104
2023-04-16,WS-SS-002,WS,Cookware,SEG-08,28,1.0,1.114
2023-04-17,WS-SS-002,WS,Cookware,SEG-05,21,1.0,1.125
2023-04-18,WS-SS-002,WS,Cookware,SEG-06,21,1.0,1.136
2023-04-19,WS-SS-002,WS,Cookware,SEG-02,21,1.0,1.149
2023-04-20,WS-SS-002,WS,Cookware,SEG-03,22,1.0,1.163
2023-04-21,WS-SS-002,WS,Cookware,SEG-04,25,1.0,1.178
2023-04-22,WS-SS-002,WS,Cookware,SEG-06,31,1.0,1.194
2023-04-23,WS-SS-002,WS,Cookware,SEG-04,26,1.0,1.24
2023-04-24,WS-SS-002,WS,Cookware,SEG-01,25,1.0,1.265
2023-04-25,WS-SS-002,WS,Cookware,SEG-07,22,1.0,1.294
2023-04-26,WS-SS-002,WS,Cookware,SEG-05,22,1.0,1.326
2023-04-27,WS-SS-002,WS,Cookware,SEG-06,21,1.0,1.362
2023-04-28,WS-SS-002,WS,Cookware,SEG-06,27,1.0,1.402
2023-04-29,WS-SS-002,WS,Cookware,SEG-07,35,1.0,1.448
2023-04-30,WS-SS-002,WS,Cookware,SEG-06,37,1.0,1.5
2023-05-01,WS-SS-002,WS,Cookware,SEG-07,31,1.0,1.558
2023-05-02,WS-SS-002,WS,Cookware,SEG-01,30,1.0,1.625
2023-05-03,WS-SS-002,WS,Cookware,SEG-10,32,1.0,1.701
2023-05-04,WS-SS-002,WS,Cookware,SEG-01,34,1.0,1.788
2023-05-05,WS-SS-002,WS,Cookware,SEG-08,40,1.0,1.887
2023-05-06,WS-SS-002,WS,Cookware,SEG-03,46,1.0,2.001
2023-05-07,WS-SS-002,WS,Cookware,SEG-01,57,1.0,2.132
2023-05-08,WS-SS-002,WS,Cookware,SEG-08,39,1.0,2.283
2023-05-09,WS-SS-002,WS,Cookware,SEG-04,43,1.0,2.459
2023-05-10,WS-SS-002,WS,Cookware,SEG-04,49,1.0,2.662
2023-05-11,WS-SS-002,WS,Cookware,SEG-06,57,1.0,2.898
2023-05-12,WS-SS-002,WS,Cookware,SEG-04,61,1.0,3.174
2023-05-13,WS-SS-002,WS,Cookware,SEG-05,85,1.0,3.496
2023-05-14,WS-SS-002,WS,Cookware,SEG-02,84,1.0,3.872
2023-05-15,WS-SS-002,WS,Cookware,SEG-04,38,1.0,2.346
2023-05-16,WS-SS-002,WS,Cookware,SEG-08,12,1.0,0.661
2023-05-17,WS-SS-002,WS,Cookware,SEG-05,12,1.0,0.734
2023-05-18,WS-SS-002,WS,Cookware,SEG-10,16,1.0,0.805
2023-05-19,WS-SS-002,WS,Cookware,SEG-02,18,1.0,0.831
2023-05-20,WS-SS-002,WS,Cookware,SEG-07,21,1.0,0.853
2023-05-21,WS-SS-002,WS,Cookware,SEG-09,19,1.0,0.873
2023-05-22,WS-SS-002,WS,Cookware,SEG-08,17,1.0,0.89
2023-05-23,WS-SS-002,WS,Cookware,SEG-07,15,1.0,0.904
2023-05-24,WS-SS-002,WS,Cookware,SEG-04,16,1.0,0.917
2023-05-25,WS-SS-002,WS,Cookware,SEG-10,20,1.0,0.928
2023-05-26,WS-SS-002,WS,Cookware,SEG-05,18,1.0,0.938
2023-05-27,WS-SS-002,WS,Cookware,SEG-05,23,1.0,0.946
2023-05-28,WS-SS-002,WS,Cookware,SEG-02,23,1.0,0.953
2023-05-29,WS-SS-002,WS,Cookware,SEG-01,18,1.0,0.959
2023-05-30,WS-SS-002,WS,Cookware,SEG-06,20,1.0,1.0
2023-05-31,WS-SS-002,WS,Cookware,SEG-05,18,1.0,1.0
2023-06-01,WS-SS-002,WS,Cookware,SEG-10,17,1.0,1.0
